Year,Team,OFF,QB_cap,RB_cap,WR_cap,TE_cap,OL_cap,DEF,ED_cap,DL_cap,LB_cap,CB_cap,S_cap,SPT,K_cap,P_cap,LS_cap,Total_cap,QB_avg,RB_avg,WR_avg,TE_avg,OL_avg,ED_avg,DL_avg,LB_avg,CB_avg,S_avg,K_avg,P_avg,LS_avg,Total_avg,W,L,W-L%,PF,PA,PD,MoV,SoS,SRS,OSRS,DSRS,Conference,T
2017,JAX,,10.07,13.17,9.99,5.41,23.83,,18.43,25.7,12.76,13.79,15.53,,0.4,1.9,0.19,151.85,8.41,15.19,13.8,5.11,23.66,22.7,34.78,21.59,21.29,14.93,0.66,2.2,0.51,185.58,10,6,0.625,417,268,149,9.3,-2.8,6.5,3.0,3.6,AFC,0
2017,KC,,21.21,1.81,3.63,6.97,24.19,,32.85,17.7,5.89,5.85,7.38,,0.38,4.9,0.73,135.44,22.07,2.62,4.42,11.47,32.13,25.68,18.79,8.3,11.26,9.51,0.51,3.75,0.89,154.48,10,6,0.625,415,339,76,4.8,-1.3,3.4,3.8,-0.3,AFC,0
2017,LAC,,19.54,4.21,19.72,6.89,16.34,,6.53,16.05,22.34,6.17,7.0,,0.05,0.58,1.06,127.03,22.49,4.52,23.33,7.45,23.16,7.07,17.88,23.1,6.9,8.65,0.51,0.62,1.1,147.4,9,7,0.563,355,272,83,5.2,-1.5,3.6,-0.3,4.0,AFC,0
2017,LAR,,7.24,6.26,25.12,2.78,20.28,,15.74,16.6,17.9,18.14,4.66,,0.05,1.42,0.88,137.06,7.8,6.01,25.34,3.24,22.65,20.71,16.53,20.82,18.68,4.73,0.47,3.5,0.86,151.34,11,5,0.688,478,329,149,9.3,-0.2,9.2,8.2,1.0,NFC,0
2017,MIA,,12.56,3.27,8.43,3.91,16.27,,15.31,20.84,8.88,3.87,7.28,,0.69,0.47,0.7,102.47,12.47,3.69,12.7,4.86,17.59,19.85,21.39,16.95,4.49,19.71,0.65,0.56,0.98,135.88,6,10,0.375,281,393,-112,-7.0,0.7,-6.3,-3.9,-2.4,AFC,0
2017,MIN,,4.52,4.54,11.36,7.46,18.43,,15.4,11.85,9.9,21.22,11.5,,0.78,0.78,0.03,117.74,4.27,6.68,13.66,8.41,23.85,20.14,16.26,9.18,24.57,15.38,0.54,0.78,0.47,144.18,13,3,0.813,382,252,130,8.1,1.0,9.1,2.3,6.8,NFC,0
2017,NE,,14.48,11.01,10.55,11.91,17.91,,4.31,7.33,6.6,14.66,22.26,,4.5,1.9,0.69,129.47,21.98,12.43,12.83,16.91,18.7,6.45,7.58,11.15,20.38,18.03,4.3,2.03,0.62,154.61,13,3,0.813,458,296,162,10.1,-1.2,8.9,6.3,2.6,AFC,0
2017,NO,,20.37,6.77,6.29,4.53,22.98,,13.79,4.25,4.48,4.8,3.78,,0.54,4.7,0.0,97.76,25.71,6.13,7.17,5.0,34.27,13.67,4.55,7.18,7.07,4.71,0.54,3.65,0.0,120.41,11,5,0.688,448,326,122,7.6,1.5,9.2,7.0,2.2,NFC,0
2017,NYG,,21.44,6.13,2.56,4.81,7.64,,26.28,12.88,3.44,13.45,2.18,,0.47,1.8,1.3,104.6,23.08,6.57,4.18,8.34,11.65,35.51,11.62,4.87,13.25,2.52,0.51,2.15,1.16,125.92,3,13,0.188,246,388,-142,-8.9,1.3,-7.6,-6.4,-1.2,NFC,0
2017,NYJ,,1.81,5.17,4.24,1.91,21.61,,3.78,30.53,5.16,15.71,6.56,,0.9,0.56,0.47,98.42,1.87,4.95,7.72,2.42,23.3,3.9,30.3,5.56,14.51,8.43,0.9,0.6,0.56,105.03,5,11,0.313,298,382,-84,-5.3,0.3,-4.9,-2.9,-2.1,AFC,0
2017,OAK,,17.07,3.77,21.43,6.85,34.65,,8.44,13.79,1.53,20.91,10.44,,0.47,2.55,0.7,144.38,26.54,5.69,23.47,8.05,36.49,11.35,12.05,3.26,19.6,9.05,0.47,3.3,1.08,162.4,6,10,0.375,301,373,-72,-4.5,-0.2,-4.7,-3.0,-1.8,AFC,0
2017,PHI,,1.89,3.21,19.8,9.77,27.35,,21.43,14.16,13.6,3.33,13.73,,0.44,1.38,0.54,130.63,6.09,3.77,22.28,15.58,33.02,22.37,30.85,14.59,4.25,18.64,0.51,1.83,0.56,174.33,13,3,0.813,457,295,162,10.1,-0.7,9.4,7.0,2.5,NFC,0
2017,PIT,,21.01,12.44,17.65,3.38,38.58,,7.7,15.71,3.78,10.53,12.65,,0.62,0.62,0.54,145.81,24.8,13.59,21.36,7.71,37.74,7.74,26.82,3.87,17.12,10.42,0.62,0.53,0.54,173.46,13,3,0.813,406,308,98,6.1,-1.1,5.0,3.2,1.8,AFC,0
2017,SEA,,15.32,4.98,7.62,12.55,18.71,,14.06,9.18,17.36,8.26,15.42,,1.03,1.6,0.54,126.63,22.76,5.89,14.81,13.07,30.98,14.35,3.74,21.06,10.34,15.11,1.1,2.5,0.54,156.25,9,7,0.563,366,332,34,2.1,-0.2,1.9,0.7,1.2,NFC,0
2017,SF,,1.08,1.77,6.4,3.48,19.86,,9.47,8.15,10.51,3.55,7.0,,1.75,0.66,1.15,78.59,1.75,1.99,7.62,4.0,17.26,10.95,10.82,12.61,6.09,4.56,2.0,0.62,1.02,86.53,6,10,0.375,331,383,-52,-3.3,0.4,-2.9,-0.8,-2.1,NFC,0
2017,TB,,11.74,8.95,18.82,1.32,12.24,,14.75,22.85,8.01,13.02,8.39,,0.38,4.0,0.62,125.11,10.46,10.11,17.48,1.75,10.83,14.3,25.22,13.17,11.72,7.94,0.54,3.4,0.9,127.8,5,11,0.313,335,382,-47,-2.9,1.7,-1.3,0.4,-1.7,NFC,0
2017,TEN,,9.82,8.75,18.9,7.4,16.92,,22.27,20.4,9.07,15.24,13.06,,2.82,3.3,1.17,149.11,9.45,8.83,21.23,10.06,16.33,19.44,25.22,7.92,16.6,15.47,2.4,3.0,1.15,157.1,9,7,0.563,334,356,-22,-1.4,-2.1,-3.5,-2.0,-1.5,AFC,0
2017,WAS,,27.54,0.82,4.84,6.08,11.93,,15.46,9.52,3.71,27.21,4.0,,0.69,1.5,1.05,114.36,26.94,2.8,5.82,7.67,17.45,16.85,13.39,3.55,24.59,5.58,0.6,1.52,1.1,127.86,7,9,0.438,342,388,-46,-2.9,1.6,-1.3,0.5,-1.8,NFC,0
2018,ARI,42.82,5.2,6.17,20.27,8.27,2.6,60.62,13.02,22.55,0.49,16.06,8.99,3.67,0.16,2.63,0.88,107.92,8.4,14.38,14.76,8.98,5.42,7.26,25.91,0.6,15.58,13.69,0.6,2.63,1.04,120.03,3,13,0.188,225,425,-200,-12.5,1.0,-11.5,-9.6,-1.9,NFC,0
2018,ATL,81.41,22.2,1.57,24.29,2.16,31.19,49.56,12.97,7.61,4.52,25.75,3.23,5.37,2.53,2.7,0.15,141.34,34.5,2.0,25.35,2.47,35.78,12.87,6.47,4.85,27.04,3.8,3.97,2.53,1.02,163.16,7,9,0.438,414,423,-9,-0.6,0.4,-0.1,2.5,-2.6,NFC,0
2018,BAL,67.02,27.57,2.26,11.66,4.73,20.8,61.4,11.75,9.56,12.0,25.58,14.51,9.74,5.05,3.55,1.14,150.16,25.6,2.59,16.92,5.25,20.81,8.76,14.13,5.57,22.14,15.64,4.2,3.25,1.12,145.98,10,6,0.625,389,287,102,6.4,0.6,7.0,0.6,6.4,AFC,0
2018,BUF,42.45,4.97,11.44,3.05,10.11,11.38,49.16,18.75,13.66,8.1,3.72,13.02,3.74,3.0,0.19,0.56,104.01,7.22,11.32,5.43,8.92,10.02,20.19,17.43,8.83,4.88,12.39,2.95,0.63,0.51,112.83,6,10,0.375,269,374,-105,-6.6,-0.3,-6.9,-6.3,-0.6,AFC,0
2018,CAR,65.43,21.59,4.92,12.13,1.36,24.86,55.71,17.09,25.92,14.48,6.71,5.98,2.47,0.19,1.23,1.06,138.09,21.8,5.71,13.84,1.96,27.11,15.57,28.66,21.9,8.04,5.55,0.79,2.51,1.1,155.13,7,9,0.438,376,382,-6,-0.4,1.3,0.9,0.1,0.8,NFC,0
2018,CHI,74.69,10.6,2.74,25.97,8.81,25.86,59.38,18.66,20.57,11.93,16.08,4.08,5.94,3.81,1.5,0.63,151.95,12.26,3.06,28.53,10.94,32.19,27.96,29.96,13.13,26.12,2.7,3.75,1.5,0.63,193.33,12,4,0.75,421,283,138,8.6,-2.3,6.3,1.5,4.8,NFC,0
2018,CIN,40.5,0.84,6.12,7.16,1.49,24.9,55.03,19.35,16.26,11.94,13.17,6.25,4.73,1.3,2.3,1.13,112.2,1.4,7.89,9.08,1.78,26.55,20.11,18.22,17.49,6.96,7.38,2.1,2.65,1.12,122.72,6,10,0.375,368,455,-87,-5.4,2.0,-3.4,0.0,-3.4,AFC,0
2018,CLE,88.67,24.21,5.58,17.84,6.49,34.72,35.09,12.75,2.68,14.85,14.29,5.36,3.68,0.42,2.55,0.71,142.45,26.67,7.57,18.42,7.06,38.22,14.89,2.9,16.06,20.42,6.4,0.53,2.8,1.06,163.0,7,8,0.469,359,392,-33,-2.1,1.7,-0.3,-1.0,0.6,AFC,1
2018,DAL,53.18,1.82,7.58,7.72,1.65,35.21,43.44,29.69,4.24,19.21,5.14,4.37,2.9,0.48,1.7,0.72,121.16,1.91,7.5,17.57,1.86,40.17,30.22,4.84,16.27,4.65,4.47,0.53,2.18,1.11,135.26,10,6,0.625,339,324,15,0.9,0.2,1.1,-1.9,2.9,NFC,0
2018,DEN,34.73,15.63,1.46,2.63,1.18,13.73,62.64,21.49,19.81,12.31,12.69,8.65,4.5,3.5,0.37,0.63,114.73,18.63,1.67,3.5,1.67,14.94,32.28,17.51,14.96,8.25,10.52,3.75,0.57,0.63,129.5,6,10,0.375,329,349,-20,-1.3,0.7,-0.5,-3.6,3.1,AFC,0
2018,DET,56.94,27.22,6.65,3.44,4.13,15.6,32.93,1.32,5.34,12.76,13.01,13.27,6.85,3.2,2.93,0.72,109.58,28.11,6.9,4.45,5.22,20.96,1.78,10.83,15.55,21.63,17.81,3.8,3.4,1.11,141.53,6,10,0.375,324,360,-36,-2.3,-0.8,-3.0,-3.3,0.3,NFC,0
2018,GB,89.04,22.07,0.84,25.67,10.24,31.53,24.84,12.35,2.64,2.52,7.96,1.89,6.28,5.25,0.53,0.5,124.18,35.31,2.25,28.03,14.1,36.62,14.51,3.53,2.82,10.98,3.07,4.03,0.67,0.63,157.15,6,9,0.406,376,400,-24,-1.5,-1.2,-2.7,0.0,-2.7,NFC,1
2018,HOU,50.93,4.5,8.68,15.65,3.87,18.34,78.27,20.17,20.24,9.22,17.13,20.72,2.0,0.56,0.48,0.97,140.54,5.26,8.76,19.15,4.48,18.01,13.48,21.77,12.38,18.14,22.09,0.54,0.57,0.98,145.6,11,5,0.688,402,316,86,5.4,-1.5,3.8,2.4,1.4,AFC,0
2018,IND,77.63,25.16,2.08,19.63,7.09,22.71,33.22,2.95,20.41,1.25,4.87,4.99,4.18,3.63,0.56,0.0,116.29,25.45,2.85,20.38,7.03,24.73,3.88,20.95,1.3,5.04,6.9,3.63,0.56,0.0,123.68,10,6,0.625,433,344,89,5.6,-2.2,3.4,3.9,-0.6,AFC,0
2018,JAX,39.06,10.79,9.64,12.15,1.43,4.87,88.47,19.42,31.58,11.49,27.28,10.2,1.08,0.14,0.5,0.44,140.72,19.33,13.87,12.74,2.0,5.17,17.4,37.32,17.35,28.03,10.94,0.79,0.63,0.79,167.62,5,11,0.313,245,316,-71,-4.4,0.4,-4.0,-8.1,4.0,AFC,0
2018,KC,65.41,6.33,4.29,12.36,12.4,28.03,69.29,29.76,14.75,6.17,5.11,19.66,3.09,0.56,1.7,0.83,143.96,7.46,5.72,19.41,11.99,28.65,19.66,13.7,12.56,4.15,18.37,0.51,2.5,0.89,147.56,12,4,0.75,565,421,144,9.0,-0.1,8.9,12.6,-3.8,AFC,0
2018,LAC,87.35,23.0,4.66,24.93,6.6,27.5,50.07,21.01,10.35,5.27,8.13,10.6,1.78,0.23,0.48,1.07,144.47,21.81,4.36,26.45,7.52,28.26,23.07,9.24,5.45,12.74,11.66,0.57,1.02,1.1,153.86,12,4,0.75,428,329,99,6.2,-0.2,6.0,3.0,2.9,AFC,0
2018,LAR,60.9,8.65,8.41,12.53,2.63,29.36,77.12,2.41,41.35,12.33,19.7,13.66,7.58,3.55,2.68,1.35,158.61,7.8,16.39,24.8,2.77,33.84,2.45,58.87,11.57,18.83,13.85,2.25,3.5,1.18,198.08,13,3,0.813,527,384,143,8.9,-0.4,8.5,9.5,-1.1,NFC,0
2018,MIA,53.2,10.12,3.02,20.05,2.65,17.93,54.42,34.32,3.92,13.65,4.35,11.82,1.69,0.5,0.56,0.63,123.51,21.01,3.04,18.67,3.93,11.23,34.6,4.97,11.99,10.01,24.06,0.64,0.56,1.11,145.81,7,9,0.438,319,433,-114,-7.1,-1.7,-8.8,-3.6,-5.2,AFC,0
2018,MIN,80.34,26.46,8.09,14.97,8.89,22.72,76.32,19.02,24.41,18.35,20.66,12.23,3.23,1.75,0.56,0.93,179.04,29.14,8.69,23.06,8.6,24.79,30.84,24.38,15.78,20.84,12.44,1.98,0.56,1.0,202.09,8,7,0.531,360,341,19,1.2,-0.6,0.6,-1.2,1.8,NFC,1
2018,NE,77.69,22.92,7.0,14.11,14.74,17.25,54.9,8.34,8.68,15.36,14.75,23.13,7.86,5.0,2.0,0.86,155.81,16.48,9.66,18.38,16.35,22.67,8.6,9.21,17.89,18.94,22.14,4.3,2.03,1.08,169.64,11,5,0.688,436,325,111,6.9,-1.8,5.2,3.1,2.1,AFC,0
2018,NO,83.0,26.85,6.7,8.47,5.58,34.4,37.47,20.25,3.21,14.62,6.66,7.35,3.84,0.63,2.65,0.56,138.92,31.56,5.64,7.98,4.37,37.05,18.62,1.92,19.59,9.45,9.3,0.54,3.96,0.56,151.63,13,3,0.813,504,353,151,9.4,0.6,10.1,7.9,2.2,NFC,0
2018,NYG,63.59,23.41,6.82,11.69,7.03,15.09,21.78,3.36,3.36,29.52,11.82,3.24,2.2,0.56,0.63,1.02,117.54,22.35,9.06,25.11,8.41,21.63,4.07,4.22,37.34,15.2,3.8,0.51,0.61,1.16,153.46,5,11,0.313,369,412,-43,-2.7,0.5,-2.2,0.8,-2.9,NFC,0
2018,NYJ,52.88,15.76,1.13,7.89,1.31,26.98,47.53,2.06,17.51,6.54,20.99,6.96,1.91,0.71,0.65,0.56,109.05,18.17,1.85,7.7,2.17,26.77,3.11,16.47,8.46,24.44,7.56,0.71,0.6,0.56,118.56,4,12,0.25,333,441,-108,-6.8,-1.1,-7.8,-2.0,-5.9,AFC,0
2018,OAK,72.81,25.9,2.8,14.79,11.53,17.81,29.5,0.69,11.53,10.15,8.71,8.57,1.27,0.28,0.53,0.45,115.25,30.0,2.67,13.11,11.35,28.62,0.86,12.83,9.41,10.22,8.65,0.48,0.67,0.48,130.84,4,12,0.25,290,467,-177,-11.1,1.8,-9.3,-5.2,-4.1,AFC,0
2018,PHI,80.28,21.51,2.63,15.98,6.68,34.68,46.34,16.85,19.81,6.63,3.72,5.97,1.67,0.56,0.49,0.63,136.12,12.75,3.14,27.0,10.79,42.02,19.57,33.27,12.06,5.16,10.99,0.51,0.53,0.56,178.35,9,7,0.563,367,348,19,1.2,0.5,1.7,0.0,1.8,NFC,0
2018,PIT,70.2,24.61,2.06,12.03,4.96,26.35,49.87,6.95,18.44,6.45,17.9,6.58,2.57,0.03,1.91,0.63,130.33,23.58,2.86,21.81,7.8,30.6,6.53,27.12,10.04,14.66,9.77,0.53,1.91,0.68,159.62,9,6,0.594,428,360,68,4.3,1.3,5.6,3.9,1.7,AFC,1
2018,SEA,73.25,24.49,4.55,18.58,2.68,22.38,22.87,5.47,5.15,25.47,6.63,5.62,3.2,2.02,0.55,0.63,124.85,22.53,5.81,25.54,4.33,28.37,5.65,4.69,22.55,6.8,7.14,2.02,0.69,0.63,137.27,10,6,0.625,428,347,81,5.1,-0.6,4.5,3.0,1.5,NFC,0
2018,SF,50.91,1.2,1.06,8.0,3.62,33.75,33.3,10.82,10.44,10.55,9.89,2.15,3.13,2.25,0.75,0.13,99.11,1.41,1.92,9.29,3.75,35.52,11.59,10.56,13.25,13.25,3.88,2.0,0.62,0.6,112.89,4,12,0.25,342,435,-93,-5.8,0.3,-5.5,-2.5,-3.1,NFC,0
2018,TB,79.79,12.64,3.52,33.67,7.7,22.9,62.28,28.46,20.5,11.18,11.6,1.72,3.89,0.26,3.0,0.63,157.77,10.76,4.05,32.65,8.41,30.89,31.78,25.1,12.98,12.59,1.92,0.79,3.4,1.02,176.34,5,11,0.313,396,464,-68,-4.3,1.7,-2.6,2.0,-4.6,NFC,0
2018,TEN,52.14,9.75,5.92,8.3,2.07,26.77,44.22,17.47,11.88,13.11,9.25,5.62,7.72,2.95,3.5,1.27,117.85,8.84,6.95,9.12,2.27,32.97,15.07,13.66,14.43,15.72,7.53,4.0,3.0,1.15,134.71,9,7,0.563,310,303,7,0.4,-0.2,0.2,-3.2,3.5,AFC,0
2018,WAS,40.92,0.37,4.99,5.76,6.04,23.82,52.69,17.95,11.7,5.8,18.68,4.36,3.43,1.6,1.75,0.08,102.91,1.83,5.87,5.13,6.72,28.35,17.49,14.13,10.97,17.65,4.43,2.48,1.52,0.53,117.1,7,9,0.438,281,359,-78,-4.9,-0.1,-4.9,-5.6,0.6,NFC,0
2019,ARI,65.18,8.3,11.41,16.32,3.16,27.07,37.04,16.48,6.31,11.36,9.92,4.33,3.69,0.65,2.0,1.05,118.35,11.33,14.57,16.33,6.12,22.31,18.67,7.41,13.66,17.69,4.59,0.6,2.63,1.04,136.93,5,10,0.344,361,442,-81,-5.1,1.8,-3.2,-0.3,-2.9,NFC,1
2019,ATL,77.37,17.21,8.7,12.77,4.86,33.6,45.14,19.95,16.45,7.8,3.33,5.4,1.46,0.34,0.19,0.93,132.34,31.89,10.45,25.29,4.09,43.23,12.17,22.22,15.63,4.35,9.3,0.65,0.81,1.05,181.92,7,9,0.438,381,399,-18,-1.1,1.1,-0.1,0.3,-0.4,NFC,0
2019,BAL,56.14,4.19,4.58,12.33,6.68,27.38,68.72,3.61,20.05,4.78,34.79,10.27,9.89,4.7,3.95,1.24,139.52,5.04,6.39,14.14,9.62,23.85,2.04,17.95,7.35,34.69,17.4,5.0,3.25,1.12,151.49,14,2,0.875,531,282,249,15.6,0.1,15.6,11.0,4.7,AFC,0
2019,BUF,70.71,6.59,4.56,18.53,9.83,29.05,66.23,25.54,20.22,9.43,7.05,13.42,6.45,5.03,0.57,0.85,152.82,7.36,5.29,20.22,10.78,30.08,21.47,21.01,9.65,6.82,12.24,4.0,0.57,0.92,152.52,10,6,0.625,314,259,55,3.4,-1.3,2.2,-3.5,5.7,AFC,0
2019,CAR,43.97,1.2,5.61,9.0,8.82,19.23,29.56,9.55,4.37,40.01,7.49,8.15,3.07,0.5,1.4,1.17,117.13,1.49,7.81,9.57,10.5,32.81,10.19,4.87,43.49,7.32,11.47,0.5,2.51,1.1,144.21,5,11,0.313,340,470,-130,-8.1,1.1,-7.0,-1.9,-5.1,NFC,0
2019,CHI,60.07,13.92,1.79,29.4,1.26,13.7,74.5,19.83,18.22,3.42,30.25,6.21,2.96,0.5,1.65,0.81,140.94,12.26,2.3,28.82,2.67,33.04,31.04,26.08,2.05,29.12,5.9,0.58,1.75,0.81,176.41,8,8,0.5,280,298,-18,-1.1,0.2,-0.9,-5.4,4.5,NFC,0
2019,CIN,77.63,17.39,7.34,12.98,10.86,29.17,44.33,12.55,16.1,4.6,9.37,6.31,5.69,1.83,2.75,1.11,132.36,17.41,6.89,18.99,11.8,35.55,16.3,17.66,4.43,10.6,6.88,2.1,2.65,1.15,152.42,2,14,0.125,279,420,-141,-8.8,1.5,-7.3,-4.4,-2.9,AFC,0
2019,CLE,86.76,8.06,2.77,35.04,6.56,34.34,61.63,16.87,11.25,5.89,21.57,11.94,1.86,0.56,0.5,0.81,156.15,8.86,3.53,37.28,7.09,41.69,19.21,14.62,6.0,21.28,4.07,0.7,0.59,1.06,165.96,6,10,0.375,335,393,-58,-3.6,1.7,-1.9,-0.4,-1.5,AFC,0
2019,DAL,86.31,2.77,7.0,22.39,5.59,49.17,43.63,24.5,5.45,13.4,9.05,4.63,3.2,0.16,2.3,0.74,148.85,1.24,15.8,14.53,5.54,52.07,39.86,5.13,19.77,5.25,3.94,0.93,2.18,1.12,169.15,8,8,0.5,434,321,113,7.1,-1.8,5.3,3.8,1.5,NFC,0
2019,DEN,39.7,1.92,2.3,3.77,6.72,25.86,52.84,26.89,6.95,6.32,14.12,4.88,5.57,4.0,0.57,1.0,105.3,2.4,2.24,4.11,8.42,30.27,21.06,8.5,6.41,15.31,2.44,3.75,0.57,1.0,106.49,7,9,0.438,282,316,-34,-2.1,0.0,-2.1,-4.8,2.7,AFC,0
2019,DET,33.99,0.65,3.03,5.57,3.26,22.83,44.46,8.9,6.32,7.27,23.62,5.62,6.44,3.4,2.3,0.74,93.51,1.28,4.1,6.38,7.0,19.76,23.47,13.64,8.27,26.15,6.62,3.8,3.4,1.12,125.0,3,12,0.219,341,423,-82,-5.1,-0.1,-5.2,-1.2,-4.0,NFC,1
2019,GB,103.04,30.24,2.19,15.74,15.97,38.82,50.78,19.17,8.64,3.36,13.58,9.39,6.06,4.85,0.62,0.59,163.87,34.07,2.78,19.87,13.73,42.64,35.11,11.17,2.07,12.59,13.37,4.03,0.67,0.63,193.33,13,3,0.813,376,313,63,3.9,-0.7,3.2,0.6,2.6,NFC,0
2019,HOU,65.99,6.78,5.41,30.62,2.78,20.5,65.65,18.49,24.58,8.63,19.42,3.15,4.96,3.1,0.88,0.98,145.82,6.46,9.59,28.65,2.98,27.38,21.81,25.43,11.12,23.71,3.78,3.1,2.75,0.98,168.38,10,6,0.625,378,385,-7,-0.4,1.0,0.5,1.0,-0.5,AFC,0
2019,IND,67.42,12.68,2.85,16.57,6.66,28.66,65.43,23.63,12.24,4.86,21.59,7.97,4.69,0.12,3.0,1.57,142.4,19.62,2.85,16.21,7.63,29.38,22.63,12.87,5.89,19.96,8.02,0.59,2.9,1.21,149.74,7,9,0.438,361,373,-12,-0.8,-1.1,-1.8,-1.0,-0.8,AFC,0
2019,JAX,57.5,12.9,8.48,4.89,1.63,30.33,59.42,21.93,7.58,1.89,23.82,6.09,3.21,2.13,0.59,0.5,122.74,23.43,8.09,5.81,2.75,35.58,22.52,8.71,3.74,21.56,7.2,3.88,0.63,0.59,144.48,6,10,0.375,300,397,-97,-6.1,-0.6,-6.7,-4.6,-2.1,AFC,0
2019,KC,76.33,9.22,5.26,24.93,12.02,28.13,37.34,8.06,6.94,12.12,8.06,14.29,5.43,1.35,3.15,0.93,135.18,8.49,6.21,36.5,10.79,37.67,22.69,5.94,22.91,6.56,21.96,4.06,2.5,0.89,188.18,12,4,0.75,451,308,143,8.9,0.2,9.1,6.2,2.9,AFC,0
2019,LAC,82.31,27.06,6.48,18.44,5.9,24.39,56.88,28.5,9.59,13.92,12.66,6.12,1.58,0.57,0.52,0.5,155.4,27.01,4.44,17.81,5.39,20.89,23.11,11.8,17.09,13.69,6.45,0.57,0.54,0.59,149.99,5,11,0.313,337,345,-8,-0.5,-0.8,-1.3,-1.6,0.3,AFC,0
2019,LAR,82.84,11.63,12.11,26.24,4.08,30.05,67.76,17.43,30.45,4.46,11.45,8.42,6.01,2.58,2.19,1.25,162.33,34.5,17.08,25.87,9.83,25.05,18.6,36.31,5.04,14.2,8.89,2.25,3.76,1.18,202.55,9,7,0.563,394,364,30,1.9,2.0,3.9,2.2,1.7,NFC,0
2019,MIA,36.72,6.78,0.8,18.66,2.61,9.51,16.86,5.37,4.15,3.33,5.13,2.21,1.81,0.59,0.65,0.57,60.87,9.9,1.89,21.1,3.15,15.66,6.96,5.32,4.57,8.08,3.08,0.64,0.56,0.57,82.12,5,11,0.313,306,494,-188,-11.8,0.2,-11.6,-2.4,-9.1,AFC,0
2019,MIN,84.53,29.74,3.74,21.8,5.24,23.37,76.95,22.72,14.54,12.53,24.67,15.02,3.16,2.0,0.65,0.51,177.17,28.9,3.84,32.36,11.13,27.2,30.1,18.3,25.81,19.57,15.25,1.0,0.93,0.65,215.68,10,6,0.625,407,303,104,6.5,-1.1,5.4,2.5,2.9,NFC,0
2019,NE,75.0,22.54,12.34,18.85,2.68,19.17,55.17,3.31,6.71,24.12,18.37,26.78,1.76,0.24,0.57,0.96,156.63,24.56,12.41,22.56,2.83,22.7,3.78,6.12,18.77,28.69,21.78,1.03,0.7,1.08,167.02,12,4,0.75,420,225,195,12.2,-1.8,10.4,2.8,7.6,AFC,0
2019,NO,89.48,26.6,3.62,10.98,5.9,41.68,38.19,12.48,5.25,18.24,16.14,4.32,6.8,1.9,4.25,0.65,153.2,32.81,5.24,24.9,10.45,35.87,21.95,6.93,24.89,28.02,4.84,4.05,3.96,0.65,205.66,13,3,0.813,458,341,117,7.3,0.0,7.4,5.0,2.3,NFC,0
2019,NYG,77.19,28.45,8.29,12.65,0.77,26.38,32.57,12.32,8.77,13.65,5.64,5.83,1.7,0.65,0.87,0.19,125.1,28.33,9.31,23.63,1.49,35.61,10.63,11.36,13.5,6.68,6.53,0.65,2.9,0.65,151.89,4,12,0.25,341,451,-110,-6.9,-1.0,-7.9,-1.8,-6.1,NFC,0
2019,NYJ,48.85,7.37,10.77,13.66,0.77,16.39,42.05,3.2,19.98,3.02,9.79,9.08,1.97,0.47,0.74,0.77,96.68,8.37,16.27,17.42,1.54,14.38,2.42,24.4,3.99,12.2,9.18,0.59,0.6,1.1,113.26,7,9,0.438,276,359,-83,-5.2,-1.1,-6.3,-5.7,-0.6,AFC,0
2019,OAK,72.23,25.28,6.17,12.6,5.15,24.11,37.33,9.15,5.59,6.51,8.47,14.11,1.64,0.57,0.5,0.57,119.27,28.19,7.54,14.89,10.02,30.33,13.15,6.12,9.73,9.89,14.34,0.66,0.59,0.66,146.67,7,9,0.438,313,419,-106,-6.6,-0.3,-6.9,-2.5,-4.4,AFC,0
2019,PHI,58.5,13.49,3.4,10.6,7.81,26.06,48.5,10.59,14.07,6.77,6.56,17.28,1.94,0.65,0.58,0.72,118.56,37.1,2.6,6.06,11.31,42.98,20.31,20.26,11.25,5.66,16.42,3.86,0.53,1.13,179.47,9,7,0.563,385,354,31,1.9,-1.7,0.3,0.7,-0.4,NFC,0
2019,PIT,49.21,0.89,2.81,3.83,6.92,36.22,59.95,13.66,21.06,12.69,21.0,4.23,6.45,4.2,1.53,0.72,129.75,1.23,3.51,5.09,8.03,36.86,8.62,16.06,18.63,24.47,8.0,4.2,1.85,0.68,137.22,8,8,0.5,289,303,-14,-0.9,1.2,0.3,-4.3,4.6,AFC,0
2019,SEA,61.11,26.93,0.62,11.82,1.16,23.67,35.38,21.64,1.79,27.41,3.52,8.42,4.02,2.5,0.64,0.88,131.01,35.81,2.63,14.72,1.95,25.18,30.35,2.29,32.75,3.7,13.63,3.86,0.69,1.1,168.63,11,5,0.688,405,398,7,0.4,2.3,2.7,2.9,-0.2,NFC,0
2019,SF,73.11,21.53,6.74,10.2,2.02,26.77,73.55,37.76,6.54,15.3,18.82,10.43,4.59,3.9,0.69,0.0,166.55,28.91,8.23,16.41,2.54,28.81,36.47,5.82,18.02,15.04,12.45,4.75,0.82,0.0,183.54,13,3,0.813,479,310,169,10.6,0.4,11.0,6.7,4.3,NFC,0
2019,TB,83.59,22.18,4.23,5.67,10.65,41.57,38.0,22.19,7.37,24.18,6.13,2.31,3.67,0.58,2.6,0.5,150.16,7.79,4.43,7.24,10.64,44.42,19.8,8.71,25.47,6.92,2.5,0.71,2.75,0.54,141.92,7,9,0.438,458,449,9,0.6,-0.2,0.4,4.9,-4.5,NFC,0
